-1,1.1,2.4,2.5,0.5,81.8,0,0.5,0
-1.9,2.3,0,2.3,0.4,77,0,0.7,0
-3.8,2,0,1.7,0.2,76.3,4.2,0.3,0
-0.6,6,0.1,2.3,0.6,76.3,3.5,0.6,0
-0.1,4.3,0,2.5,0.4,76.5,2.5,0.9,0
-0.5,5.6,0,2.3,0.6,70.5,6.7,1.1,0
-2.9,3.6,0,1.3,0.2,70,3.9,0.1,0
-0.7,4.6,2.3,1.5,0.1,79.8,0.5,0.3,0
2.8,8.2,0,1.5,0.2,77.5,4.5,1.3,0
1.6,2.9,19.8,2.3,0.3,89.3,0,0.6,0
2.7,5,0.7,4.5,2.5,72,4.5,1.4,0
0,3.8,0,4.7,1.6,52.8,8.8,1.8,0
-1.6,6.1,0,1.2,0.1,58.8,8.5,-0.5,0
3,8.8,0,2,0.3,60.5,0,2.3,0
3.8,6.6,0.3,2,0.3,76,0,3.1,0
4.8,12.4,0,2.3,0.2,74,6,5.1,0
3.6,12,0,2.2,0.2,68.3,6.5,4.4,0
5.5,7.9,15,6,1.1,81.3,0,4.8,0
6.9,9.7,10.5,6.8,2.5,83.3,0,5.9,0
3.2,4.3,0.1,5,2.2,71,0,3.8,0
5.5,11.1,0,5,1.2,66,2.2,4.9,0
7,8.1,19.6,3.5,1.7,78.3,0,6,0
6.5,7.6,8.1,3.5,1.6,84.3,0,6.3,0
4.7,7.4,0,3.7,0.9,76.5,0,6,0
1,4,0.4,4,1.8,71.5,0.8,4.3,0
-0.7,6.4,0,3.7,0.5,71,7.7,3.4,0
1.2,10.1,0,2.5,0.3,67.8,9.3,3.6,0
4.3,12.8,0,5.3,1.2,63,8.6,6,0
4.2,11.2,0,4.5,1.2,66.3,6.2,5.6,0
6.1,11,0,4,1.1,66.3,4.7,7.4,0
5.1,11.8,0,4.8,1.2,66,4.7,6.5,0
3.1,9.2,0,4.2,1.3,74.8,5.8,5.9,0
2.3,9.4,0,5.7,1.5,68.8,7.5,5.2,0
4.3,10.4,0,7.3,2.3,63,7.2,5.8,0
3.8,9,0.3,5.2,1.4,55.3,10,7.4,0
1.8,10.4,0,4.3,1,57,9.6,5.1,0
3.1,11.6,0,3.8,0.8,57,9.1,5.9,0
5.8,15.4,0,3.2,0.6,68.5,9,7.8,0
5.4,9.8,20.5,7.7,1.2,89.8,0,5.7,0
4.6,8.7,7,8.3,2.3,71.3,3.4,7.2,0
3.6,12.7,0,2.8,0.5,63.8,8.1,7.1,0
4.3,7.1,6.3,2.3,0.3,82,0,6.1,0
5.9,9.2,0,6.3,2.2,68.5,2.2,7.4,0
5.6,11.6,0,5.7,1.8,53.8,7.8,8.7,0
1.9,7.7,2.3,7,0.8,72.5,0,4.4,0
3.6,9.9,0,4.3,1,62.3,8.6,7.4,0
4.7,13,0,6.3,1.7,55,9.7,7.4,0
8.5,15.4,0,4.3,1.3,52,8.4,11.1,0
8.6,19,0,3.2,0.6,60.5,7.5,11.2,0
13.1,20.2,0,3.8,1,49.8,7.8,14.1,0
13.1,19,1.9,3.7,0.6,64.3,0,12.7,0
8,12.9,8.6,6.5,3.3,64.3,0,9.1,0
6.5,10.6,0,6.2,3.1,27.8,9.2,9.4,0
6,16.6,0,3.2,0.6,48.5,10.6,9.7,0
7.2,13.6,1.8,3.3,0.7,69.3,1.2,9,0
7.3,8.6,26.7,3.7,1.8,94.3,0,8.3,0
8,10.4,8.8,3.3,1.2,86.3,0,8.6,0
8.6,11.8,0.2,3,0.4,82,0,9.2,0
10.5,16,1.1,3,0.8,78.3,4.6,13.2,0
10,18.6,0,4.3,1.1,75.8,7.1,12.2,0
11.7,21.8,0,3.7,0.7,70.3,7.3,13.4,0
10.6,16.5,0,5,1.8,75.8,0,11.4,0
5,9.4,0,7.7,3.3,50.8,5.1,8.5,0
7,14.3,0,8.3,2.7,48,11.4,10.2,0
9.6,17.2,0,5.5,1.6,57.3,8.6,12.4,0
7,10.6,13.8,8,1.9,89.3,0,8.5,0
8.6,13.6,0,10.2,5,34.8,9.8,9.6,0
10.7,20.6,0,6.7,1.4,61.8,10.7,12.5,0
13.8,23.9,0,4,0.7,52.8,10.3,15.2,0
15.3,25.6,0,5.8,1.7,47,8.5,15.2,0
15.8,18,14.8,5,2.1,79,0,14.1,0
9.3,17.4,3.1,6.7,2.7,92.5,0,10.9,0
5.4,6.2,10.6,5.8,1.9,87,0,8,0
7.5,10.8,0.2,3,0.6,85.8,0,10.3,0
8.1,12.4,4.1,3.8,1.4,69.5,2,10.5,0
8.8,14.4,0,3,0.9,58.3,7.6,12.2,0
10.1,16.8,0,4,0.9,60.8,9.9,14.5,0
11.6,20.2,0,4.3,1.3,59.5,9,14.8,0
11.6,14,0.4,3,1,67.3,0.7,12,0
11.9,20.4,0,3.8,0.7,70.5,8.3,14.7,0
11.4,15.8,3.6,4.3,0.9,78.3,0,12.5,0
6.7,12.2,4.5,5,1.1,92,1.2,9.6,0
8.5,16.4,0,9.2,2.2,64.5,10.9,12.8,0
11.2,18.4,0,7.3,3.2,55.5,9.4,12.8,0
12.8,17.2,0,6.7,3.5,50.3,10.8,16,0
12,22.9,0,6.3,1.2,61.8,8.9,15.1,0
13.8,17.2,21.8,6,1.6,81.3,1.1,14.1,0
14.8,24.6,0,2.8,0.5,63,8.9,17.6,0
17,27.5,0,3,0.6,49.8,12.3,19.6,0
-3.9,3,0,3.5,0.9,61.8,8.1,-1.9,0
-4.8,2.8,0,2.8,0.3,64.5,7.9,-2,0
-4.3,3.3,0,3,0.4,64.5,7.2,-1.7,0
-2.2,2,3.3,5.5,1.4,61.3,4.6,-1,0
-6.4,1.7,0,3.5,0.5,63.8,8.6,-1.8,0
-3.1,4.1,0,2.2,0.1,71.3,3.5,-1.1,0
0.9,5.4,3.4,4.7,1,81.3,0,0.4,0
-0.2,5,0,3.5,0.7,59,8.4,0.5,0
0.6,9.3,3.6,5.3,0.5,62.5,5.2,0.3,0
2,4.9,5.4,1.5,0.1,84.5,0,0.6,0
1.6,3.6,0.8,3,0.7,80.3,0,0.8,0
-0.9,6.5,0,3.7,0.4,68.3,7.9,1,0
1.2,10.2,0,3,0.8,60,6.6,0.5,0
2.3,11.8,0.3,1.8,0.3,56.5,5,1,0
2.4,4.6,10.3,3.2,0.7,83,0,1.1,0
0,6.3,0,3.3,0.7,47.8,7.8,0.4,0
-2.5,5.2,0,1.7,0.2,59.8,9.2,0,0
-0.8,2.4,0,6.5,1.9,63,0.3,-0.1,0
-3.7,0,0,6,2.8,37.8,7.9,-1,0
-6.3,-0.6,1,4.8,1.9,60,4.9,-1.3,0
-7.4,-4.4,2.7,9.3,3.6,40,8.4,-1.1,0
-10.4,-7.7,0.2,8.3,2.5,40,5.7,-2.6,0
-12.1,-7.4,0,6.3,2,39.5,7.4,-4.6,0
-10.7,-3.3,0,4.5,1.4,58.8,9.5,-4.5,0
-6.8,2.4,0,3.7,1.2,57.5,9,-2.6,0
-1.2,4.8,0,3.8,1,64.8,6.5,0.4,0
2,7.2,3.8,4,0.7,79.5,1.8,0.6,0
3,6.8,0,5,2,55,9,2.2,0
-0.4,6.7,0,3.7,0.7,44,9.6,0.7,0
0,7.4,0,3.7,1.1,51.3,9.1,1.2,0
2.8,9.2,0,3.8,1,53.8,7.5,2.8,0
1.1,11,0,2.5,0.4,60.8,8.3,1.3,0
4.2,14.8,0,4,0.4,62,8,3.7,0
4.9,15,0,3,0.5,69.8,8.6,4.5,0
4.2,9.8,0,5,1.4,61.5,4.6,4,0
1.6,3.6,13,3.5,1.7,78.3,0,2,0
1.1,3,2.3,2.3,0.6,83.8,0,2.2,0
1.8,4.6,11.5,1.8,0.2,78.3,0,2.6,0
3.7,8,1.1,2.3,0.4,73,0,3.8,0
4.6,10.8,0,4.3,1,54.3,9.6,4.7,0
2.1,8.6,0,5,1.4,59.3,5.2,3.8,0
0.7,5.9,0,6.8,1.5,35.5,9.9,2.6,0
1.2,7.4,0,5,1.8,64.3,3.5,3,0
1.5,3.4,0.7,3.8,1.6,77,0,2.4,0
2,9.4,0,4,1.4,45.3,9.5,3.6,0
3.7,12.4,0,4.7,0.8,55.3,9.2,3.5,0
8.1,18.4,0,4,0.8,58,8.6,7.2,0
9,12.8,0.8,3.5,1.1,78.5,0,8.1,0
4.9,7.9,0,5.7,1.7,45.8,2.9,6.5,0
5.2,11.1,0,3.2,1.4,50.5,2.1,5.8,0
7.8,18,0,4.7,1,55.8,9.5,8.3,0
9.7,18.4,0,5,1.1,53,8,10.9,0
12.7,19.8,0,5,0.9,53.5,7.4,12.7,0
7.8,15.1,8.7,7.7,2.4,59,8,10.3,0
4,6,7.4,3.2,2,80.5,0,6.6,0
5.5,10.3,0.3,2,0.4,68.3,1.9,7.7,0
7.1,11,0,4.7,1.2,62.8,1.1,7.8,0
6.6,11.3,0,6,2.1,52.5,8.1,9.2,0
1.8,7.8,0.2,7.3,2.3,49.5,10.1,6.4,0
1.8,8.3,0,3.3,1.1,53.8,11.1,7.8,0
4.1,11.8,0,4.5,1.3,48.8,10.9,8,0
7.2,15.8,0,5,1.2,50.3,9,11,0
7.4,17.3,0,3.8,1,48,10.3,10.4,0
8.9,19.2,0,4.2,0.9,45,10.6,9.8,0
13.1,22.2,0,5.5,1,47.3,7.7,13.7,0
13.7,23,0,3.7,1.2,38.3,10.5,15.8,0
12.7,23.6,0,3.3,0.9,45.5,10.6,12.8,0
14.9,25.3,0,4.7,0.8,46.8,10.1,17.5,0
14.3,22.6,0,3.7,0.6,58.5,1.5,12.9,0
16.6,24.1,0,4.7,1.4,48.8,3.6,15.5,0
16.4,22.2,10,6.7,1.7,49.8,0.3,16.2,0
13,16,16.2,5,2.1,79.3,2.7,13.8,0
11.7,18.9,0,6,1.8,51.5,10,13.5,0
10.9,18.9,0,6.2,1.5,50.3,4.3,12.6,0
11.5,22.7,0,3.5,0.7,53.3,9.6,14.6,0
11,20.2,29.1,3.7,0.6,78,3.6,11.3,0
10.5,15,34.3,5.3,2,69.5,4.9,11.9,0
9.8,19.7,0,5.8,1.7,55.3,10.3,13.5,0
10.3,18.8,0,7,2,54.5,11.4,13.5,0
11.6,21.2,0,4.8,1.5,58.8,10.4,15.4,0
12.8,21.5,0,4.5,1,53.8,10.4,14,0
14.4,24.2,0,5.2,1.3,44.8,10.9,16.9,0
16.5,23.8,0,4.7,1.1,62.5,9,19.1,0
15.2,23.1,0,5.5,2,75.8,6.2,17.9,0
13.6,20.9,0,4.5,1.6,53.5,11.6,18.2,0
13.3,23.3,0,5.2,1.5,56.5,11.1,15.8,0
15,23.4,0,4.8,1.4,59,11.1,18.5,0
14.3,19.6,5.3,4.7,1.5,60.8,5.2,16.4,0
12.8,21.4,5,10,3,57.3,10,15.7,0
-3.9,3.2,0,3.5,0.7,65.8,6.6,-0.1,0
-4.3,1.9,0.4,3.8,0.6,72.8,3.3,-0.5,0
0.3,4.4,7,2.7,0.4,81,0,-0.4,0
-3,1.9,0,2.2,0.6,67.3,3.3,-0.9,0
-5.2,3,0,2.3,0.3,65.5,7.1,-0.6,0
-4.8,3.2,3.1,5,0.8,71,1.3,-0.9,0
-6.9,1.3,0,5.3,0.6,65.3,5.1,-0.6,0
-5.9,0.3,0,4.2,1.4,47.8,8.1,-0.7,0
-5.4,2.8,0,3.7,0.9,60.5,7.3,-0.6,0
-1,5.3,0,5.3,1.3,53.3,4.6,0.3,0
-3.7,5.3,0,4.8,0.6,58,7.7,0,0
-3.2,1,0.1,2.8,0.3,75.5,0,-0.9,0
-0.3,3.4,0,4,2.2,43.8,6.4,0,0
-1.1,4,0,4.7,1.1,55.5,3.7,-0.3,0
2.1,7.3,1.6,7,2.1,58.3,2.7,0.4,0
-3,1.3,0,5.3,2.4,24.8,7.6,-0.4,0
-4.3,2.8,0,3.2,0.7,51,7.9,-0.8,0
-1.5,2.3,0.9,5.2,1.1,72,0,-0.3,0
-5.1,0.8,0,5,1.3,47.5,7.2,-1,0
-4.5,2.3,0,3.7,1,47.3,7.8,-0.4,0
-1.8,2.9,0.4,5,1.6,53.3,4.5,0.2,0
-2.4,5,0,3.5,0.7,58,5.8,0,0
2.3,5.3,3,6.2,3,54.5,5.1,1.3,0
0.1,4.9,0,6.3,2.5,51.5,5.7,0.2,0
0.4,9,0,3.7,0.6,58.3,7.9,1.5,0
2.6,13.3,0,5.3,1,51.5,8.1,1.6,0
4.9,16.2,0,2.3,0.3,67.8,7,1.5,0
7.4,15.5,1,1.7,0.1,70.8,2.5,5.3,0
10.3,14.2,5.6,1.7,0.3,88.3,0,7.7,0
9.1,12.8,3.3,3.3,1.3,71.5,0,7.8,0
5.9,8.7,0,3.8,1.5,51,0,6.5,0
4,10.4,0,3.7,0.8,49.5,6.8,6.1,0
3.7,9,0,4.7,0.9,50.8,2.4,5,0
2.3,4.7,2.2,4.3,1.9,77.3,0,3.7,0
1.1,5.9,0,4.3,1.3,51.5,4.8,2.8,0
0.2,7.2,0,5.7,1.2,56,5.7,2.2,0
2.7,10.3,0,4.3,0.8,59,6.9,5,0
4.3,13.1,0,3.2,0.6,59.5,8,5.9,0
3.4,9.7,0,4,1.2,57.8,2.8,5.6,0
4.5,14.2,0,4.7,0.6,48.5,5.4,6.4,0
4.7,10.9,0,3.3,0.6,65,1.4,5,0
5.2,15.8,0,2.7,0.5,58.8,6.1,7,0
7.6,16.2,0,3.7,0.4,55.8,0.6,6.5,0
10.5,18.8,0,3.2,0.9,49.8,5.9,9.5,0
5.4,7.7,0,3.2,1.4,54.8,0,6.5,0
4.2,8,0.5,5.3,1.9,54.8,0,5.6,0
4,7.6,2.4,2.7,0.6,77.8,0,5.2,0
5.8,12.4,0,5,1.5,57,5.4,8.4,0
5.2,11.4,0,5.7,0.9,56,1.7,6.2,0
6.6,11.2,0.1,5.7,1.6,47.8,3.2,7.7,0
5.3,13.6,0,2.8,0.6,53.5,7.9,8,0
6.3,8.1,13,5.3,1.2,77.5,0,6.6,0
5.9,9.7,0,4,0.8,79.8,0,6.8,0
7.5,11.6,0,3.7,1.2,57.3,4.6,8.8,0
9,17.5,0,2.5,0.6,50.5,7.9,10.8,0
10.8,19.8,0,3.3,1.2,39,8.7,11.8,0
10.7,19.2,0,4,0.9,48.3,8.1,12.6,0
11.1,19.5,0,5,1.2,53,7.6,13.7,3
10,19.7,0,4.3,0.8,59,7.7,13.3,0
10.8,19.9,0,3.2,0.6,56.5,6.4,12.2,0
13.4,19.4,0,6.3,1.8,45.3,6.9,14.9,22.8
12,19.4,0,4.2,1,61,7.9,14.6,0
11.8,21.1,0,3.7,0.6,56.8,6.2,12.9,0
13,21.8,0,3.3,0.6,54,2.5,13.6,0
13.5,23.5,0,4,0.9,52.8,9.2,16.3,0
12.3,21.8,0,6,1.6,64,7.5,15.4,0
12.1,18.8,0,6.2,2.8,59.3,8.4,16.6,0
11.1,18.3,1.3,4,1.5,74,4.5,13.4,0
14.8,24.1,3,6.2,1.3,61,6.8,17.1,0
9.1,13.3,18.3,4.5,1.6,73.5,0,10.7,0
7.3,12.7,6.6,6.3,1.4,73.3,2.1,10.4,0
5,8.8,0,6.7,2.7,53,1.6,7.4,0
6.6,13.6,0,2.7,0.6,61.8,4,10.5,0
8,15.5,0,5.2,1,56.8,6.9,11.5,0
5.2,8.3,9.9,7.5,2.2,79.3,1.9,7.7,0
6.5,10.9,0,5,0.8,65.8,0.7,9.2,0
11.3,19.7,0,6.3,1.8,45.8,5.9,13.1,0
12.4,16.1,20.7,5.2,2.3,73.8,0.8,12.4,0
10.7,17.4,0,6.3,1.9,54.5,9.2,15,0
12.3,21.8,0,4,0.9,54.3,10.1,15.8,0
12.2,22.6,8.5,6,1.2,77.3,1.1,12.2,0
12.7,19.4,0,8,2.1,52,7.6,15.3,0
13.8,22.9,0,6.7,2.3,39.3,10.4,15.8,0
14,19.2,0.6,8.7,3.3,40.3,7.7,14.6,0
11.7,20.6,0,5.3,1.3,56.8,9.1,16.1,0
13.3,23.3,0,4,1,54.3,11,18.3,0
13.9,24.6,0,3.7,0.9,47.8,11.2,19.1,0.5
11.1,15.8,2.2,6.7,0.5,80,1.8,13.6,0
14.6,21.7,0.6,5,1.9,57.5,7,17,0
10.7,12.6,4.3,2.5,0.6,85.3,0,12.3,0
-2.1,3,0,4.7,2.6,46.8,8.6,0.2,0
-3.7,5.2,0,2.5,0.6,57.5,8.8,-1,0
-2.6,4.8,0,1.7,0.4,76.8,4,-0.7,0
1.3,7.8,0,3.3,0.7,78.5,5.5,1.6,0
1.8,12.5,0,3.7,0.8,78.3,5.7,1.5,0
7.9,19,0.9,6,2,77.8,6.5,3.9,0
0,7.8,0,6,3.4,55.8,5.7,1,0
-4.2,1,0,4,1.6,47.5,7.7,0.1,0
-2,3.1,0,3.7,1.5,54.5,7.4,0.6,0
-2.5,5.1,0,4.3,0.6,73.5,9.2,0.6,0
1.2,6.4,1.6,4.7,1,65.8,4.5,1.2,0
-1.5,4.9,0,4.3,1,79.5,5.9,-0.2,0
-1.1,4.8,1.9,2.8,0.6,91.8,3.8,-0.5,0
-0.6,7.5,0,3,0.8,72.3,8.1,1.3,0
-0.4,7.4,0,1.3,0.3,69.3,5.9,0.6,0
2.4,4,30.1,4.7,1.9,89.8,0,0.9,0
3.4,5.2,1.6,4,1.4,83.8,0.8,1.9,0
2.2,7.3,0,3,1,73.8,5.3,2.4,0
0.6,9.9,0,1.5,0.5,71.5,9.1,1.4,0
2.1,9.4,6.8,5.7,1.7,69.5,4.7,2,0
2.9,4.7,23.5,2.7,0.9,92,0,2.6,0
-0.9,3.4,0.2,7.3,3.9,69.8,2.2,1.1,0
-5.5,-1.9,0,6.7,3.6,42.5,7.1,-1.3,0
-5.2,0.3,0,3,1.2,49,9.5,0.8,0
-4.1,3.6,0,2.5,0.8,68.8,8.9,1.1,0
-2.1,4.1,0,3.3,1.1,69,7.4,0.7,0
-1,5.6,0,3.3,0.8,75.5,4.5,1.7,0
-0.6,2.9,0.8,7.7,3.6,65.8,6.4,0,0
-3.9,0.3,0,6.7,2.7,50.3,8,-0.2,0
-2.1,5,0,5.7,1.9,58.5,9.4,1.2,0
1,5.5,0.1,4.5,1.1,80.3,3.3,1.8,0
3.2,10.6,0,3.7,1,69.8,7,3.9,0
4.3,13.6,0,6,1.6,70.8,7.2,4.5,0
4.9,8,7.8,4.7,1.4,88.8,0,4.3,0
3,7,1.7,3.3,1.3,75.5,0.5,5.3,0
1.3,9.1,0,4.3,1,71.8,7.8,5,0
1,7.7,0,4.3,1.3,65.8,6.6,2.6,0
2.2,6.8,0.2,3,0.8,78,0.9,3.1,0
3.8,11.5,0,4.3,1,71,5.4,7,0
5.6,12.3,0,3.8,1.3,62.8,8.4,8.7,0
4.7,14.4,0,3,0.8,64.5,8.6,3.6,0
5.2,11.4,0.9,2.7,0.7,72,0.3,4.4,0
6.2,12.4,0.6,6.3,2.3,64.8,8.9,9.3,0
2.3,8,0,3.7,1.3,58.5,7,6.5,0
2.4,9.4,0,3.3,1.3,53.3,8.7,5,0
4.3,9.4,0,3.7,1.6,61.8,7,8.5,0
3.2,8.4,0,3,0.9,70.3,3.6,5.4,0
3.8,12.2,0,3,0.9,66,9.5,6.6,0
4.3,12.3,0,5.2,1.4,65.8,9.6,7,0
6.8,15.4,0,3,1,61.3,9,10.2,0
7.1,15.8,0,4.3,1.2,62.8,6.9,8.5,0
3.6,5.8,13.4,3,0.7,89.5,0,4.5,0
6.8,12.6,0,4,1.2,81.3,5.6,8.5,0
8.7,15.8,0,4.2,1.3,75.3,7.6,11.1,0
8.6,18.6,0,4.8,1.3,64,7.7,10.2,0
7.9,15.6,0,6.3,2,60.5,8.1,10.8,0
6.6,12.9,0,4.3,1.6,55.3,10.1,9.5,0
5.9,12.4,0,5,1.3,63,6.5,8.8,0
5.7,9.4,23.5,5,1.2,85.8,0.9,7.7,0
9.3,15.8,0,4,1.3,67.5,9.1,12.8,0
9.3,18.6,0,3.5,1,66,8.7,12.1,0
11.1,18.7,0,4.3,1.2,62.3,7.6,12.4,0
7.4,11.8,0.9,4,1.5,83.5,0,7.8,0
5.9,14.4,0,4.7,1.3,61.5,10.6,11.1,0
6.2,13.8,0,6,2.4,63.8,5.6,9.8,0
4.1,7.2,0,8.2,3.9,58,6.8,7,5.5
2.3,6.6,0,7,2.9,75.8,4.3,6,0
4.7,11.1,0,4.7,2.2,55,10.4,11.7,0
1.3,5.2,2.7,5,1.2,90.5,0,4.5,0
4.6,9.8,0.7,4.3,1.6,75.5,6.6,6.8,0
5.8,13,0,4.3,1.7,65.5,5,9,0
7.3,15.2,0,5.5,1.9,63,9.4,10.5,0
9.5,18,0,7,1.8,56.3,10.4,12.1,0
10.6,20.4,0,4.7,1.3,43.8,10.1,13.2,0
11.3,20.4,0,5.8,1.5,51.5,9.7,14.7,0
12.6,21.1,0,7.3,2.2,74.3,8.5,15,0
14.5,23.4,0,4.7,1.5,67,9.7,17.2,0
16.4,26,0,4.8,1.1,63.5,7.9,18,91.5
17.1,26.6,0,4,1,62.5,9.8,19.4,8
16.9,26,0,6.7,1.9,61,7.6,20.6,4.2
16.6,22.6,6,5.2,1.8,70.3,6.1,20.1,0.2
17.6,23.8,6.5,6.7,2.3,69.3,11.3,19.4,0
12.7,18,3.3,7.7,2.9,76,2.8,13.7,0
10.5,16.5,0,7,3.1,59.8,10,13.2,0
10.3,17.9,0,9.7,3.4,64,10.1,13.7,0
13.3,19.2,4.8,3.3,1.2,73.5,6.2,16.6,0
11.3,12.6,16.7,4,1.9,92,0,12.3,0
11.8,15.3,4.9,6.7,2.4,79.8,0.3,13.8,0
13.2,18,7,3,1.3,77.3,5.2,16.1,0
-0.2,5.2,0,5.7,1.8,72.8,7.7,0.8,0
-3.8,0.6,0.2,6.3,2.3,69.3,7.1,-0.3,0
-3.1,3.8,0,4.3,1.6,65,9.1,-0.2,0
-3.1,2.2,0,3,0.9,69.5,2.6,-0.7,0
-2.8,3.8,0,1.8,0.4,87.8,0.7,-0.7,0
0.6,5.2,0,3,0.6,82.3,0.7,0.8,0
2.5,8.5,0,3,1.1,75.3,6.3,2,0
-1.2,3.1,2.8,4.3,0.7,89.5,0,-0.3,0
-4.5,2.2,2.6,7.3,3.1,79.8,0,0,0
-10.3,-1.6,0,2,0.6,73.8,8.6,-0.8,0
-5.1,0.3,0,3.7,0.9,77.8,0,-0.3,0
-1,5.4,1.3,4.5,1.3,78.3,6.5,0.2,0
-3.2,4.4,0,4,1.4,69.5,9.7,0.7,0
-3.1,6.3,0,2,0.6,73.8,8.7,0.9,0
0.7,8.1,0,3,0.7,69.8,3.2,1.2,0
-0.1,7.4,0,3.3,1,76.8,7.2,-0.1,0
0,10.7,0,2.5,0.5,71,8.5,1,0
1.7,12.2,0,3.3,0.7,71.5,7.7,1.4,0
